id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-203535097-U,Universal meter used for electrical engineering profession ,"黑龙江职业学院, 戴明雪","戴明雪, 黄雨鑫",2013-11-11,2013-11-11,2014-04-09,2014-04-09,https://patents.google.com/patent/CN203535097U/en,https://patentimages.storage.googleapis.com/7b/7b/a9/c0348c6e535b6c/HSA0000097390970000011.png
CN-201247114-Y,Digital watch tester ,天津市东丽区仪表检定站,"马学燕, 于军, 郭京生, 于世华",2008-06-19,2008-06-19,2009-05-27,2009-05-27,https://patents.google.com/patent/CN201247114Y/en,https://patentimages.storage.googleapis.com/50/f4/bb/7df5b50cb36944/Y200820075066E00081.png
KR-20220066888-A,"Control method, program and terminal ",라인 가부시키가이샤,카즈타카 기무라,2019-09-30,2019-11-22,2022-05-24,,https://patents.google.com/patent/KR20220066888A/en,https://patentimages.storage.googleapis.com/19/ea/0e/77766918a8e205/pct00001.png
KR-20220064964-A,"Control method, program and terminal ",라인 가부시키가이샤,카즈타카 기무라,2019-09-30,2019-12-26,2022-05-19,,https://patents.google.com/patent/KR20220064964A/en,https://patentimages.storage.googleapis.com/c2/66/1b/009af11d55fce2/pct00001.png
CN-202057972-U,Novel digital watch ,深圳市品冠达数码科技有限公司,邱银盛,2011-04-13,2011-04-13,2011-11-30,2011-11-30,https://patents.google.com/patent/CN202057972U/en,https://patentimages.storage.googleapis.com/fa/28/f9/cef28bcf71c317/HSA00000472928800011.png
CN-203054114-U,Electric-stress-applying aging device for product of class of PXI bus digital meter ,北京航天测控技术有限公司,"狄龙, 张斌, 王微",2012-12-25,2012-12-25,2013-07-10,2013-07-10,https://patents.google.com/patent/CN203054114U/en,
US-2020410478-A1,Methods and systems enabling external entity to provision payment credentials to a digital device ,Mastercard International Incorporated,"Gabriel Beltramino, Piyush Maurya, Maurice David Liscia, Charl Frederik Botes",2019-06-26,2020-06-24,2020-12-31,,https://patents.google.com/patent/US20200410478A1/en,https://patentimages.storage.googleapis.com/b5/dd/14/f6ea97e24a01ea/US20200410478A1-20201231-D00000.png
US-D581290-S,Digital watch with calendar and reminder displays ,Sandra L Corchado,Sandra L Corchado,2008-06-10,2008-06-10,2008-11-25,2008-11-25,https://patents.google.com/patent/USD581290S1/en,https://patentimages.storage.googleapis.com/9c/b6/9a/0e8fb0439e9bff/USD0581290-20081125-D00000.png
CN-105488506-B,For pointer gauge outfit and the automatic verification system of simple digital watch ,无锡市计量检定测试中心,章晓明,2016-01-11,2016-01-11,2019-06-18,2019-06-18,https://patents.google.com/patent/CN105488506B/en,
CN-204028155-U,A kind of current signal generator ,绍兴柯桥排水有限公司,"许铁强, 孙茂芳, 许云海, 边锋兢, 胡丽娜, 尹峰",2014-08-01,2014-08-01,2014-12-17,2014-12-17,https://patents.google.com/patent/CN204028155U/en,
CH-711905-A2,"Display device in particular alphabetical and / or digital, watch mechanism, watch movement and timepiece. ",Hublot Sa Genève,"Buttet Matthias, Blumenthal Jean-Michel",2015-12-15,2015-12-15,2017-06-15,,https://patents.google.com/patent/CH711905A2/en,
CN-204578639-U,A kind of portable holography wrist strap ,成都数字媒体产业化基地有限公司,李鸿伟,2015-05-22,2015-05-22,2015-08-19,2015-08-19,https://patents.google.com/patent/CN204578639U/en,
KR-102447246-B1,Smart Watch ,엘지전자 주식회사,"조세현, 추지민, 이현철, 이상혁, 이철배",2015-10-02,2015-10-02,2022-09-26,2022-09-26,https://patents.google.com/patent/KR102447246B1/en,https://patentimages.storage.googleapis.com/29/5c/52/d62f18934e1881/112015095827270-pat00001.png
CN-204406053-U,A kind of novel positioning intelligent wrist-watch for Real-Time Monitoring child position ,成都布林特信息技术有限公司,张鹏,2015-02-11,2015-02-11,2015-06-17,2015-06-17,https://patents.google.com/patent/CN204406053U/en,
US-2016161918-A1,Mechanical and smart watch combination ,William C. Kneebusch,William C. Kneebusch,2014-12-04,2015-11-24,2016-06-09,,https://patents.google.com/patent/US20160161918A1/en,https://patentimages.storage.googleapis.com/f9/f1/f2/9b13d3c8d9aaff/US20160161918A1-20160609-D00000.png
CN-202422417-U,Dynamic index display system of driving route based on real-time traffic conditions ,上海雷腾软件有限公司,"王翔, 白凤霞",2011-11-29,2011-11-29,2012-09-05,2012-09-05,https://patents.google.com/patent/CN202422417U/en,https://patentimages.storage.googleapis.com/7f/d6/a7/fa2f75a22b5571/HDA0000113920730000011.png
CN-200947062-Y,Digital circular extension-compression bidirectional dynamometer ,练康,练康,2005-11-22,2005-11-22,2007-09-12,2007-09-12,https://patents.google.com/patent/CN200947062Y/en,https://patentimages.storage.googleapis.com/3d/cb/95/d2ab3a9ccdaff9/Y20052012939700051.png
CN-104535951-A,Automatic detection device of digital meter ,北京航天测控技术有限公司,"肖江涛, 张斌, 狄龙, 郑坤",2014-12-24,2014-12-24,2015-04-22,,https://patents.google.com/patent/CN104535951A/en,
DE-202019003510-U1,Digital clock for the visualization of magnetic fields for pacemaker patients ,Annika Neher,,2019-08-24,2019-08-24,2019-10-31,,https://patents.google.com/patent/DE202019003510U1/en,https://patentimages.storage.googleapis.com/79/53/a8/3361f167f619d0/DE202019003510U1_0001.png
US-9829864-B2,Electromechanical or digital watch including a dial and method of manufacturing such a dial ,Eta Sa Manufacture Horlogere Suisse,"Emmanuel Fleury, Jean Laconte, Pascal Lagorgette",2013-12-16,2014-08-18,2017-11-28,2017-11-28,https://patents.google.com/patent/US9829864B2/en,https://patentimages.storage.googleapis.com/1a/dc/df/83618ab84f4e3a/US09829864-20171128-D00000.png
KR-20170026007-A,Hybrid smart watch and operating method thereof ,엘지전자 주식회사,"정관주, 박재혁",2015-08-31,2015-08-31,2017-03-08,,https://patents.google.com/patent/KR20170026007A/en,https://patentimages.storage.googleapis.com/4d/b3/53/1a1e986e3a39c1/pat00001.png
CN-201142429-Y,USB interface of digital watch and water-proof structure ,陆大维,陆大维,2007-12-05,2007-12-05,2008-10-29,2008-10-29,https://patents.google.com/patent/CN201142429Y/en,https://patentimages.storage.googleapis.com/1e/40/ef/0bd6b91798a761/Y20072017133000061.png
US-10078311-B1,Digital input device for smart device ,International Business Machines Corporation,"Liu Chong, Weijun Li, Xiao T. Xiao, Jinfan Zhu",2017-05-24,2017-05-24,2018-09-18,2018-09-18,https://patents.google.com/patent/US10078311B1/en,https://patentimages.storage.googleapis.com/7a/2c/56/b5000f7cd81f7a/US10078311-20180918-D00000.png
KR-102547955-B1,Method for Operating Electronic Device and the Electronic Device ,"삼성전자주식회사, 주식회사 크레파스테크놀러지스","배종곤, 이요한, 김동휘, 이홍국, 한동균, 김상우, 윤정희",2016-06-21,2016-06-21,2023-06-27,2023-06-27,https://patents.google.com/patent/KR102547955B1/en,https://patentimages.storage.googleapis.com/e9/a7/e2/ac47962f50c4ac/112016059956465-pat00001.png
US-9922169-B1,Digital command prompting device for dementia patients ,Mindgo Pty Ltd,Katrina Goff Candy,2017-05-28,2017-05-28,2018-03-20,2018-03-20,https://patents.google.com/patent/US9922169B1/en,https://patentimages.storage.googleapis.com/0a/a4/9b/d98c7543fbaba1/US09922169-20180320-D00000.png
CN-207216287-U,Music digital watch with magnetic-therapy healthcare function ,深圳市金鸿海电子有限公司,付朝艳,2017-10-13,2017-10-13,2018-04-10,2018-04-10,https://patents.google.com/patent/CN207216287U/en,
KR-200466039-Y1,Digital clock ,김산,김산,2012-10-22,2012-10-22,2013-04-03,2013-04-03,https://patents.google.com/patent/KR200466039Y1/en,https://patentimages.storage.googleapis.com/42/44/ce/c5e3fc17240588/112012085926793-utm00001.png
CA-113675-S,Digital watch ,Tag Heuer Sa,,2005-06-22,2005-11-25,2007-05-18,2007-05-18,https://patents.google.com/patent/CA113675S/en,
CN-201764954-U,Digital circumference meter ,姚衍兴,姚衍兴,2010-07-22,2010-07-22,2011-03-16,2011-03-16,https://patents.google.com/patent/CN201764954U/en,https://patentimages.storage.googleapis.com/78/04/f0/d5b2d167f7d7d9/100722214041.png
CN-202471439-U,Energy-saving door/window performance testing device ,四川中测科技投资有限公司,"苏红雨, 刘若凡, 张宪亮, 曾道全",2012-03-28,2012-03-28,2012-10-03,2012-10-03,https://patents.google.com/patent/CN202471439U/en,https://patentimages.storage.googleapis.com/30/7d/3c/d69af0f10f7429/120327161839.png
CN-101883252-A,Digital television visual media information feedback system and method thereof ,中山大学,"罗笑南, 陈锦维",2010-05-31,2010-05-31,2010-11-10,,https://patents.google.com/patent/CN101883252A/en,https://patentimages.storage.googleapis.com/35/ff/2b/dbec7cdacf1fb6/HSA00000149253600011.png
CN-101211098-A,Stereo digital camera ,许丰,许丰,2006-12-27,2006-12-27,2008-07-02,,https://patents.google.com/patent/CN101211098A/en,
CN-1304815-C,Micro-displacement measuring system and based on semiconductor laser-charge coupler ,陈昌浩,"陈昌浩, 倪焕明, 杨志, 陈方胤",2005-07-12,2005-07-12,2007-03-14,2007-03-14,https://patents.google.com/patent/CN1304815C/en,https://patentimages.storage.googleapis.com/24/f6/fa/b2452a00699633/C20051001907200141.png
CN-112163583-A,"Method for recognizing digital meter reading, recognition device and computer readable storage medium ",珠海智通信息技术有限公司,"王增雷, 张世滨, 王荣合, 何洪威, 周伟",2020-09-25,2020-09-25,2021-01-01,,https://patents.google.com/patent/CN112163583A/en,https://patentimages.storage.googleapis.com/1e/3e/bd/a9272f13481050/HDA0002700974330000011.png
KR-20140102427-A,clock ,금오공과대학교 산학협력단,조범상,2013-02-14,2013-02-14,2014-08-22,,https://patents.google.com/patent/KR20140102427A/en,https://patentimages.storage.googleapis.com/49/e0/28/e4d8484ad8eae1/pat00001.png
CN-2807198-Y,Micro-displacement measurer based on semiconductor laser-electric charge coupling device ,陈昌浩,"陈昌浩, 倪焕明, 杨志, 陈方胤",2005-07-12,2005-07-12,2006-08-16,2006-08-16,https://patents.google.com/patent/CN2807198Y/en,https://patentimages.storage.googleapis.com/1a/39/e6/5c17564b718ee5/Y20052009713800132.png
US-8634278-B1,Talking watch device ,Trinh A. H. Nguyen,Trinh A. H. Nguyen,2010-02-04,2010-02-04,2014-01-21,2014-01-21,https://patents.google.com/patent/US8634278B1/en,https://patentimages.storage.googleapis.com/06/de/6c/02b63669615f02/US08634278-20140121-D00000.png
KR-102026161-B1,Clock with anti-reflective function and the anti-reflective method thereof ,이형주,"이상준, 이형주",2018-02-01,2018-02-01,2019-09-27,2019-09-27,https://patents.google.com/patent/KR102026161B1/en,https://patentimages.storage.googleapis.com/55/44/ca/bba0143da34f05/112018011636516-pat00001.png
KR-102297691-B1,air-quality measurement device of digital clock-integrated type for presenting indoor-to-outdoor air-quality comparative analysis by use of open data server ,이노디지털(주),"김인기, 우중본",2020-08-11,2020-08-11,2021-09-03,2021-09-03,https://patents.google.com/patent/KR102297691B1/en,https://patentimages.storage.googleapis.com/66/24/86/787cd49b7f6760/112020084555496-pat00001.png
KR-20110063413-A,Digital watch that clocks one's life time ,이석준,이석준,2011-05-20,2011-05-20,2011-06-10,,https://patents.google.com/patent/KR20110063413A/en,https://patentimages.storage.googleapis.com/5d/8a/3f/4d927da78afb09/pat00001.png
CN-104853056-A,Digital single-lens reflex camera photo sharing method ,胡平,胡平,2015-04-28,2015-04-28,2015-08-19,,https://patents.google.com/patent/CN104853056A/en,
CN-103278696-B,Measuring system for ferrite dielectric constant ,北京大华无线电仪器厂,"彭越, 刘中生, 刘雯蕊",2013-04-22,2013-04-22,2015-07-08,2015-07-08,https://patents.google.com/patent/CN103278696B/en,
KR-101410225-B1,An islamic digital watch ,정천봉,정천봉,2013-02-21,2013-02-21,2014-06-20,2014-06-20,https://patents.google.com/patent/KR101410225B1/en,https://patentimages.storage.googleapis.com/66/1d/ef/93e2a9be34530a/112013015867881-pat00001.png
CN-204490814-U,A kind of heavy oil hydrocracking product Atmospheric vacuum kirschner distillation test device ,中国石油大学(华东),"李庶峰, 李传, 王振波, 文萍, 王丽飞, 孙卓辉",2015-01-26,2015-01-26,2015-07-22,2015-07-22,https://patents.google.com/patent/CN204490814U/en,
CN-204228777-U,A kind of power electric meter ,彭伟成,彭伟成,2014-10-31,2014-10-31,2015-03-25,2015-03-25,https://patents.google.com/patent/CN204228777U/en,
CN-201955191-U,Digital meter for micro-pressure measurement ,淄博飞雁先行测控技术有限公司,"刁国荣, 周秀成, 王俊江, 王惜芳",2011-01-14,2011-01-14,2011-08-31,2011-08-31,https://patents.google.com/patent/CN201955191U/en,https://patentimages.storage.googleapis.com/42/6a/de/c470c0022c64e4/HDA0000043875310000011.png
KR-20110126797-A,Apparatus for switching electronic device mode based on skin contact and method for switching thereof ,"박준민, 정 데이비드","박준민, 정 데이비드",2010-05-18,2010-05-18,2011-11-24,,https://patents.google.com/patent/KR20110126797A/en,https://patentimages.storage.googleapis.com/dc/f5/a0/820d4d6a274b7f/pat00003.png
KR-100955820-B1,The car-clock built in hi-pass termianl ,동선산업전자주식회사,"김재건, 임병국",2009-07-10,2009-07-10,2010-05-06,2010-05-06,https://patents.google.com/patent/KR100955820B1/en,https://patentimages.storage.googleapis.com/31/bb/87/9417dd1ab1a407/112009042092189-pat00001.png
JP-2001264468-A,"Digital watch, wristwatch provided with it, and data imprinting device for camera ","Seiko Epson Corp, セイコーエプソン株式会社","Satoshi Kinoshita, 悟志 木下, Emi Hosaka, 恵美 保坂",2000-03-16,2000-03-16,2001-09-26,,https://patents.google.com/patent/JP2001264468A/en,
JP-S5494026-A,Camera having built-in digital watch ,Fuji Photo Optical Co Ltd,"Takashi Kagechika, Tsutomu Hosono",1978-01-06,1978-01-06,1979-07-25,,https://patents.google.com/patent/JPS5494026A/en,
CN-101149592-A,Self-adaptive quartz analog-digital watch movement ,福建上润精密仪器有限公司,黄训松,2007-11-06,2007-11-06,2008-03-26,,https://patents.google.com/patent/CN101149592A/en,https://patentimages.storage.googleapis.com/b7/2e/cf/63985ec58a5325/A20071000975300061.png
FR-2901904-A1,"Wearable accessory e.g. digital watch, for e.g. exchanging knowledge between persons, has light-emitting surface with displaying and signaling units displaying visual configurations providing information relative to state of mind ",Bruno Vonesch,Bruno Vonesch,2006-06-06,2006-06-06,2007-12-07,,https://patents.google.com/patent/FR2901904A1/en,
CN-2906702-Y,"Multi-functional analog, digital and backlight three-in-one wristwatch chip ",深圳集成微电子有限公司,"李晓白, 桑兴元",2006-04-28,2006-04-28,2007-05-30,2007-05-30,https://patents.google.com/patent/CN2906702Y/en,https://patentimages.storage.googleapis.com/42/f7/f6/8c4840eff4c4df/Y20062001384000131.png
JP-2007033418-A,Digital clock with simultaneous display on both sides ,"Atsushi Yachimori, 篤 谷地森","Atsushi Yachimori, 篤 谷地森",2005-07-22,2005-07-22,2007-02-08,,https://patents.google.com/patent/JP2007033418A/en,https://patentimages.storage.googleapis.com/15/0e/e7/d7aa65ec5157c4/2007033418-3.png
SU-1439524-A1,Electronic digital watch ,Предприятие П/Я А-1178,Виктор Ювенальевич Беляев,1987-04-30,1987-04-30,1988-11-23,1988-11-23,https://patents.google.com/patent/SU1439524A1/en,
US-2014192626-A1,Talking Dome Watch for the Visually Impaired ,Royal Hali Iplik Tekstil Mobilya Sanayi Ve Ticaret Anonim Sirketi,"Kathleen Wolff, Scott William Doyle",2011-03-02,2012-03-02,2014-07-10,,https://patents.google.com/patent/US20140192626A1/en,https://patentimages.storage.googleapis.com/44/37/11/d23324a55658f4/US20140192626A1-20140710-D00000.png
SU-547716-A1,Digital Watch ,Предприятие П/Я А-3852,"Владимир Иванович Копылов, Владимир Константинович Шаров",1975-07-04,1975-07-04,1977-02-25,1977-02-25,https://patents.google.com/patent/SU547716A1/en,
CN-102651500-A,Antenna device and electronic timepiece ,精工爱普生株式会社,"相泽直, 藤沢照彦",2011-02-23,2012-02-20,2012-08-29,,https://patents.google.com/patent/CN102651500A/en,https://patentimages.storage.googleapis.com/ff/71/b2/9645bff4b58ef6/HDA0000136920770000011.png
